"idhod","hodnota","stapro_kod","ucel_tep","ucel_cis","ucel_kod","casz_kod","mesic","rok","obdobiod","obdobido","bazobdobiod","bazobdobido","ucel_txt","casz_txt"
"809172985","98.6","6134","ECOICOP","6000","03","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Odívání a obuv","stejných 12 měsíců předchozího roku"
"809172986","104","6134","ECOICOP","6000","04","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"809172987","101.6","6134","ECOICOP","6000","05","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"809172988","103.6","6134","ECOICOP","6000","06","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Zdraví","stejných 12 měsíců předchozího roku"
"809172989","102.7","6134","ECOICOP","6000","07","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Doprava","stejných 12 měsíců předchozího roku"
"809172990","98.7","6134","ECOICOP","6000","08","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Komunikace","stejných 12 měsíců předchozího roku"
"809172991","101.3","6134","ECOICOP","6000","09","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Rekreace a kultura","stejných 12 měsíců předchozího roku"
"809172992","102","6134","ECOICOP","6000","10","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Vzdělávání","stejných 12 měsíců předchozího roku"
"809172993","103.7","6134","ECOICOP","6000","11","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"809172994","103.8","6134","ECOICOP","6000","12","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Ostatní výrobky a služby","stejných 12 měsíců předchozího roku"
"809173003","100.1","6134",,,,"B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31",,"předchozí období"
"809173005","99.3","6134","ECOICOP","6000","01","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Potraviny a nealkoholické nápoje","předchozí období"
"809173007","98.4","6134","ECOICOP","6000","02","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Alkoholické nápoje, tabák a narkotika","předchozí období"
"809173009","102.7","6134","ECOICOP","6000","03","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Odívání a obuv","předchozí období"
"809173011","100.3","6134","ECOICOP","6000","04","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Bydlení, voda, energie, paliva","předchozí období"
"809173013","99.4","6134","ECOICOP","6000","05","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Bytové vybavení, zařízení domácnosti; opravy","předchozí období"
"809173015","100.6","6134","ECOICOP","6000","06","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Zdraví","předchozí období"
"809173017","101.3","6134","ECOICOP","6000","07","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Doprava","předchozí období"
"809173019","99.9","6134","ECOICOP","6000","08","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Komunikace","předchozí období"
"809173021","99.5","6134","ECOICOP","6000","09","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Rekreace a kultura","předchozí období"
"809173041","100","6134","ECOICOP","6000","10","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Vzdělávání","předchozí období"
"809173043","100.4","6134","ECOICOP","6000","11","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Stravování a ubytování","předchozí období"
"809173045","100.6","6134","ECOICOP","6000","12","B","4","2019","2019-04-01","2019-04-30","2019-03-01","2019-03-31","Ostatní výrobky a služby","předchozí období"
"814082185","116.1","6134","ECOICOP","6000","11","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Stravování a ubytování","průměr bazického roku"
"814082187","109.6","6134","ECOICOP","6000","12","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Ostatní výrobky a služby","průměr bazického roku"
"814082241","102.6","6134",,,,"K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31",,"stejných 12 měsíců předchozího roku"
"814082242","101.2","6134","ECOICOP","6000","01","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Potraviny a nealkoholické nápoje","stejných 12 měsíců předchozího roku"
"814082243","102.6","6134","ECOICOP","6000","02","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"814082244","98.4","6134","ECOICOP","6000","03","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"814081972","104.7","6134","ECOICOP","6000","04","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"814081973","101.5","6134","ECOICOP","6000","05","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"814081974","103.5","6134","ECOICOP","6000","06","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Zdraví","stejných 12 měsíců předchozího roku"
"814081975","101.6","6134","ECOICOP","6000","07","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Doprava","stejných 12 měsíců předchozího roku"
"814081976","98.8","6134","ECOICOP","6000","08","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Komunikace","stejných 12 měsíců předchozího roku"
"814081977","101.2","6134","ECOICOP","6000","09","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Rekreace a kultura","stejných 12 měsíců předchozího roku"
"814081978","102.1","6134","ECOICOP","6000","10","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Vzdělávání","stejných 12 měsíců předchozího roku"
"814081979","103.8","6134","ECOICOP","6000","11","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"814081980","104.1","6134","ECOICOP","6000","12","K","7","2019","2018-08-01","2019-07-31","2017-08-01","2018-07-31","Ostatní výrobky a služby","stejných 12 měsíců předchozího roku"
"814081989","100.4","6134",,,,"B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30",,"předchozí období"
"814081991","99.5","6134","ECOICOP","6000","01","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Potraviny a nealkoholické nápoje","předchozí období"
"814081993","99.6","6134","ECOICOP","6000","02","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"814081995","97.5","6134","ECOICOP","6000","03","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Odívání a obuv","předchozí období"
"814081997","100.2","6134","ECOICOP","6000","04","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Bydlení, voda, energie, paliva","předchozí období"
"814081999","100.5","6134","ECOICOP","6000","05","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Bytové vybavení, zařízení domácnosti; opravy","předchozí období"
"814082001","100","6134","ECOICOP","6000","06","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Zdraví","předchozí období"
"814082003","99.7","6134","ECOICOP","6000","07","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Doprava","předchozí období"
"814082005","99.7","6134","ECOICOP","6000","08","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Komunikace","předchozí období"
"814082007","105.8","6134","ECOICOP","6000","09","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Rekreace a kultura","předchozí období"
"814082027","100","6134","ECOICOP","6000","10","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Vzdělávání","předchozí období"
"814082029","100.4","6134","ECOICOP","6000","11","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Stravování a ubytování","předchozí období"
"814082031","100.6","6134","ECOICOP","6000","12","B","7","2019","2019-07-01","2019-07-31","2019-06-01","2019-06-30","Ostatní výrobky a služby","předchozí období"
"814082085","102.9","6134",,,,"C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31",,"stejné období předchozího roku"
"814082087","104.1","6134","ECOICOP","6000","01","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"814082089","101.2","6134","ECOICOP","6000","02","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Alkoholické nápoje, tabák a narkotika","stejné období předchozího roku"
"814082091","98.4","6134","ECOICOP","6000","03","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Odívání a obuv","stejné období předchozího roku"
"814082093","105.5","6134","ECOICOP","6000","04","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Bydlení, voda, energie, paliva","stejné období předchozího roku"
"814082095","101.6","6134","ECOICOP","6000","05","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Bytové vybavení, zařízení domácnosti; opravy","stejné období předchozího roku"
"814082097","103.1","6134","ECOICOP","6000","06","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Zdraví","stejné období předchozího roku"
"814082099","99.3","6134","ECOICOP","6000","07","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Doprava","stejné období předchozího roku"
"814082101","98.6","6134","ECOICOP","6000","08","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Komunikace","stejné období předchozího roku"
"814082103","101.7","6134","ECOICOP","6000","09","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Rekreace a kultura","stejné období předchozího roku"
"814082105","102.1","6134","ECOICOP","6000","10","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Vzdělávání","stejné období předchozího roku"
"814082107","104.2","6134","ECOICOP","6000","11","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Stravování a ubytování","stejné období předchozího roku"
"814082109","103.9","6134","ECOICOP","6000","12","C","7","2019","2019-07-01","2019-07-31","2018-07-01","2018-07-31","Ostatní výrobky a služby","stejné období předchozího roku"
"814082163","108.9","6134",,,,"Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31",,"průměr bazického roku"
"814082165","108.8","6134","ECOICOP","6000","01","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Potraviny a nealkoholické nápoje","průměr bazického roku"
"814082167","111","6134","ECOICOP","6000","02","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Alkoholické nápoje, tabák a narkotika","průměr bazického roku"
"814082169","97.8","6134","ECOICOP","6000","03","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Odívání a obuv","průměr bazického roku"
"814082171","111.1","6134","ECOICOP","6000","04","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Bydlení, voda, energie, paliva","průměr bazického roku"
"814082173","102.9","6134","ECOICOP","6000","05","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Bytové vybavení, zařízení domácnosti; opravy","průměr bazického roku"
"814082175","114.7","6134","ECOICOP","6000","06","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Zdraví","průměr bazického roku"
"814082177","105.8","6134","ECOICOP","6000","07","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Doprava","průměr bazického roku"
"814082179","95.6","6134","ECOICOP","6000","08","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Komunikace","průměr bazického roku"
"814082181","110.2","6134","ECOICOP","6000","09","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Rekreace a kultura","průměr bazického roku"
"814082183","106.6","6134","ECOICOP","6000","10","Z","7","2019","2019-07-01","2019-07-31","2015-01-01","2015-12-31","Vzdělávání","průměr bazického roku"
"819754932","100.3","6134","ECOICOP","6000","04","B","10","2019","2019-10-01","2019-10-31","2019-09-01","2019-09-30","Bydlení, voda, energie, paliva","předchozí období"
"819754934","98","6134","ECOICOP","6000","08","C","10","2019","2019-10-01","2019-10-31","2018-10-01","2018-10-31","Komunikace","stejné období předchozího roku"
"819754942","102","6134","ECOICOP","6000","09","C","10","2019","2019-10-01","2019-10-31","2018-10-01","2018-10-31","Rekreace a kultura","stejné období předchozího roku"
"819754959","103.8","6134","ECOICOP","6000","10","C","10","2019","2019-10-01","2019-10-31","2018-10-01","2018-10-31","Vzdělávání","stejné období předchozího roku"
"819754961","104.6","6134","ECOICOP","6000","11","C","10","2019","2019-10-01","2019-10-31","2018-10-01","2018-10-31","Stravování a ubytování","stejné období předchozího roku"
"819754968","103.3","6134","ECOICOP","6000","12","C","10","2019","2019-10-01","2019-10-31","2018-10-01","2018-10-31","Ostatní výrobky a služby","stejné období předchozího roku"
"819755421","100.4","6134","ECOICOP","6000","09","B","10","2019","2019-10-01","2019-10-31","2019-09-01","2019-09-30","Rekreace a kultura","předchozí období"
"819755066","100.9","6134","ECOICOP","6000","05","B","10","2019","2019-10-01","2019-10-31","2019-09-01","2019-09-30","Bytové vybavení, zařízení domácnosti; opravy","předchozí období"
"819755553","102.7","6134",,,,"K","10","2019","2018-11-01","2019-10-31","2017-11-01","2018-10-31",,"stejných 12 měsíců předchozího roku"
"819755555","101.8","6134","ECOICOP","6000","01","K","10","2019","2018-11-01","2019-10-31","2017-11-01","2018-10-31","Potraviny a nealkoholické nápoje","stejných 12 měsíců předchozího roku"
"819755568","102.4","6134","ECOICOP","6000","02","K","10","2019","2018-11-01","2019-10-31","2017-11-01","2018-10-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"819755571","98.5","6134","ECOICOP","6000","03","K","10","2019","2018-11-01","2019-10-31","2017-11-01","2018-10-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"819755574","105.1","6134","ECOICOP","6000","04","K","10","2019","2018-11-01","2019-10-31","2017-11-01","2018-10-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"819755576","100.1","6134","ECOICOP","6000","10","B","10","2019","2019-10-01","2019-10-31","2019-09-01","2019-09-30","Vzdělávání","předchozí období"
"819755581","101.4","6134","ECOICOP","6000","05","K","10","2019","2018-11-01","2019-10-31","2017-11-01","2018-10-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
