"idhod","hodnota","stapro_kod","casz_cis","casz_kod","cznace_cis","cznace_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","cznace_txt"
"1266406355","110.8","5249","7626","C","5104","21","2","2012","2","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1266210736","96.1","5249","7626","C","5104","05","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1265432444","107.9","5249","7626","C","5104","22","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1265432583","96.8","5249","7626","C","5104","33","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1266601138","86.2","5249","7626","C","5104","26","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266211705","109.2","5249","7626","C","5104","27","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1265822918",,"5249","7626","C","5104","12","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1266016260","110.4","5249","7626","C","5104","13","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1265822142","109.4","5249","7626","C","5104","18","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1265627231","121.4","5249","7626","C","5104","20","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1266406364","110.6","5249","7626","C","5104","14","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1266210728","100.5","5249","7626","C","5104","16","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1266601947","108.2","5249","7626","C","5104","10","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1265237772",,"5249","7626","C","5104","07","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1266600690","92","5249","7626","C","5104","08","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1266016117","100.9","5249","7626","C","5104","29","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1266601948","104.9","5249","7626","C","5104","11","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1265627402","141.2","5249","7626","C","5104","09","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1266407173","89.7","5249","7626","C","5104","15","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1266600523","94.3","5249","7626","C","5104","24","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265822171","102.8","5249","7626","C","5104","31","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1265432584","104.6","5249","7626","C","5104","23","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1265432591","92.8","5249","7626","C","5104","35","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266017086","116.3","5249","7626","C","5104","28","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1265238335",,"5249","7626","C","5104","06","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1266211560","104.5","5249","7626","C","5104","25","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265822170","115.7","5249","7626","C","5104","30","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1265822297","107.8","5249","7626","C","5104","17","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1265433793","103.5","5249","7626","C","5724","05350001","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1266017517","108.4","5249","7626","C","5104","19","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1266600548","117.7","5249","7626","C","5104","32","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1265628087","93.4","5249","7626","C","5104","21","10","2012","10","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1266017489","95.8","5249","7626","C","5104","05","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1266406330","83.5","5249","7626","C","5104","22","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1266406609","94.2","5249","7626","C","5104","33","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1265627810","81.9","5249","7626","C","5104","26","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1265822120","104.2","5249","7626","C","5104","27","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1265237901",,"5249","7626","C","5104","12","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1266016926","99.5","5249","7626","C","5104","13","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1265238294","92.6","5249","7626","C","5104","18","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1265628079","105","5249","7626","C","5104","20","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1266405779","102.2","5249","7626","C","5104","14","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1266406462","88.4","5249","7626","C","5104","16","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1265238725","100.5","5249","7626","C","5104","10","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1266016265",,"5249","7626","C","5104","07","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1265238726","86.2","5249","7626","C","5104","08","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1265627918","99.4","5249","7626","C","5104","29","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265237903","91.6","5249","7626","C","5104","11","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1265822809","98.4","5249","7626","C","5104","09","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1266600499","98.2","5249","7626","C","5104","15","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1265433066","88.2","5249","7626","C","5104","24","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265628204","94.6","5249","7626","C","5104","31","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1265237731","91","5249","7626","C","5104","23","11","2012","11","2011","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
